case_id,fraud_flag
SR-18850449-1,0
SR-18850873-1,0
SR-18853692-1,0
SR-18853990-1,0
SR-18854426-1,0
SR-18855150-1,0
SR-18855406-1,0
SR-18857939-1,0
SR-18858547-1,0
SR-18859346-1,0
SR-18859425-1,0
SR-18859544-1,0
SR-18862786-1,0
SR-18862946-1,0
SR-18862947-1,0
SR-18863069-1,0
SR-18863663-1,0
SR-18866869-1,0
SR-18868438-1,0
SR-18868813-1,0
SR-18871314-1,0
SR-18872476-1,0
SR-18872532-1,0
SR-18873186-1,0
SR-18873824-1,0
SR-18874008-1,0
SR-18874416-1,0
SR-18874734-1,0
SR-18875158-1,0
SR-18876078-1,0
SR-18877633-1,0
SR-18880199-1,0
SR-18880958-1,0
SR-18881298-1,0
SR-18883900-1,0
SR-18884033-1,0
SR-18885591-1,0
SR-18888921-1,0
SR-18893657-1,0
SR-18893714-1,0
SR-18893805-1,0
SR-18894715-1,0
SR-18896518-1,0
SR-18898635-1,0
SR-18898656-1,0
SR-18900710-1,0
SR-18901417-1,0
SR-18902738-1,0
SR-18904309-1,0
SR-18905145-1,0
SR-18906205-1,0
SR-18906349-1,0
SR-18906857-1,0
SR-18907044-1,0
SR-18907148-1,1
SR-18907233-1,0
SR-18907314-1,0
SR-18907403-1,0
SR-18907540-1,0
SR-18907962-1,0
SR-18908228-1,0
SR-18908314-1,0
SR-18908858-1,0
SR-18909238-1,0
SR-18912690-1,0
SR-18913037-1,0
SR-18913191-1,0
SR-18913518-1,0
SR-18915914-1,0
SR-18916368-1,0
SR-18916701-1,0
SR-18917021-1,0
SR-18917526-1,0
SR-18917559-1,0
SR-18919362-1,0
SR-18919371-1,0
SR-18919767-1,0
SR-18921924-1,0
SR-18923221-1,0
SR-18924122-1,0
SR-18925392-1,0
SR-18925720-1,0
SR-18925925-1,0
SR-18925943-1,0
SR-18927847-1,0
SR-18928601-1,0
SR-18929101-1,0
SR-18930250-1,0
SR-18930747-1,0
SR-18931037-1,0
SR-18931050-1,0
SR-18931101-1,0
SR-18931459-1,0
SR-18931498-1,0
SR-18931974-1,0
SR-18933748-1,0
SR-18934838-1,0
SR-18936951-1,0
SR-18937794-1,0
SR-18937932-1,0
SR-18938703-1,0
SR-18940173-1,0
SR-18940269-1,0
SR-18940888-1,0
SR-18941561-1,0
SR-18946104-1,0
SR-18946128-1,0
SR-18946741-1,0
SR-18947279-1,0
SR-18947400-1,0
SR-18950001-1,0
SR-18950180-1,0
SR-18950616-1,0
SR-18951815-1,0
SR-18954518-1,0
SR-18955433-1,0
SR-18955663-1,0
SR-18957638-1,0
SR-18959877-1,0
SR-18960801-1,0
SR-18963133-1,0
SR-18963211-1,0
SR-18964843-1,0
SR-18966053-1,0
SR-18966097-1,0
SR-18966516-1,0
SR-18967307-1,0
SR-18967444-1,0
SR-18968008-1,0
SR-18968362-1,0
SR-18969565-1,0
SR-18969969-1,0
SR-18970003-1,0
SR-18970233-1,0
SR-18970808-1,0
SR-18971748-1,0
SR-18971925-1,0
SR-18973060-1,0
SR-18973066-1,0
SR-18974965-1,0
SR-18975391-1,0
SR-18976413-1,0
SR-18977107-1,0
SR-18977275-1,0
SR-18977856-1,0
SR-18978643-1,0
SR-18979855-1,0
SR-18979864-1,0
SR-18980195-1,0
SR-18981315-1,0
SR-18982200-1,0
SR-18982787-1,0
SR-18982795-1,0
SR-18983654-1,0
SR-18984421-1,0
SR-18984916-1,0
SR-18985206-1,0
SR-18986041-1,0
SR-18986326-1,0
SR-18987191-1,0
SR-18987302-1,0
SR-18987582-1,0
SR-18987937-1,0
SR-18988050-1,0
SR-18992325-1,0
SR-18993202-1,0
SR-18993246-1,0
SR-18998766-1,0
SR-18999651-1,0
SR-19000211-1,1
SR-19000347-1,0
SR-19000945-1,0
SR-19001657-1,0
SR-19001704-1,0
SR-19002622-1,0
SR-19002819-1,0
SR-19006079-1,0
SR-19007920-1,0
SR-19011379-1,0
SR-19013786-1,0
SR-19013921-1,0
SR-19014192-1,0
SR-19015498-1,1
SR-19015636-1,0
SR-19016964-1,0
SR-19017249-1,0
SR-19018248-1,0
SR-19020369-1,0
SR-19021225-1,0
SR-19023010-1,0
SR-19024367-1,0
SR-19024893-1,0
SR-19026332-1,0
SR-19027673-1,0
SR-19028031-1,0
SR-19028439-1,0
SR-19028522-1,0
SR-19028526-1,0
SR-19028662-1,0
SR-19028973-1,0
SR-19030735-1,0
SR-19031003-1,0
SR-19031465-1,0
SR-19031725-1,0
SR-19032611-1,0
SR-19034086-1,0
SR-19034560-1,0
SR-19034652-1,0
SR-19035087-1,0
SR-19035298-1,0
SR-19035652-1,0
SR-19035709-1,0
SR-19035921-1,0
SR-19036310-1,0
SR-19037170-1,0
SR-19038450-1,0
SR-19039350-1,0
SR-19039539-1,0
SR-19039813-1,0
SR-19041127-1,0
SR-19041505-1,0
SR-19042335-1,0
SR-19042444-1,0
SR-19042974-1,0
SR-19043334-1,0
SR-19045019-1,0
SR-19045453-1,0
SR-19045902-1,0
SR-19046646-1,0
SR-19047244-1,0
SR-19048340-1,0
SR-19049241-1,0
SR-19050018-1,0
SR-19050785-1,0
SR-19052253-1,0
SR-19052807-1,0
SR-19053600-1,0
SR-19053850-1,0
SR-19054091-1,0
SR-19054299-1,0
SR-19054509-1,0
SR-19055323-1,0
SR-19055684-1,0
SR-19057206-1,0
SR-19057521-1,0
SR-19057634-1,0
SR-19058111-1,0
SR-19058880-1,0
SR-19059200-1,0
SR-19060273-1,0
SR-19061222-1,0
SR-19062246-1,0
SR-19062679-1,0
SR-19063563-1,0
SR-19064537-1,0
SR-19064828-1,0
SR-19065396-1,0
SR-19066020-1,0
SR-19068323-1,0
SR-19068682-1,0
SR-19069145-1,0
SR-19069174-1,0
SR-19071636-1,0
SR-19071891-1,0
SR-19073501-1,0
SR-19074272-1,0
SR-19074291-1,0
SR-19075438-1,0
SR-19075444-1,0
SR-19080054-1,0
SR-19081181-1,0
SR-19081585-1,0
SR-19081671-1,0
SR-19083945-1,0
SR-19084573-1,0
SR-19084722-1,0
SR-19090141-1,0
SR-19090431-1,0
SR-19095290-1,0
SR-19096951-1,0
SR-19097593-1,0
SR-19098785-1,0
SR-19101769-1,0
SR-19102298-1,0
SR-19106413-1,0
SR-19106841-1,0
SR-19107225-1,0
SR-19107310-1,0
SR-19108091-1,0
SR-19108481-1,0
SR-19108756-1,0
SR-19109238-1,0
SR-19109386-1,0
SR-19109738-1,0
SR-19110911-1,0
SR-19111408-1,0
SR-19111506-1,0
SR-19111967-1,1
SR-19112095-1,0
SR-19112354-1,0
SR-19112451-1,0
SR-19113425-1,0
SR-19113621-1,0
SR-19113824-1,0
SR-19114191-1,0
SR-19115112-1,0
SR-19115859-1,0
SR-19116194-1,0
SR-19116287-1,0
SR-19117007-1,0
SR-19117659-1,0
SR-19117791-1,0
SR-19118348-1,0
SR-19119201-1,0
SR-19119268-1,0
SR-19119390-1,0
SR-19119523-1,0
SR-19120039-1,0
SR-19120358-1,0
SR-19120723-1,0
SR-19120991-1,0
SR-19121224-1,0
SR-19121466-1,0
SR-19121640-1,0
SR-19121727-1,0
SR-19121996-1,0
SR-19122334-1,0
SR-19122734-1,0
SR-19122958-1,0
SR-19123286-1,0
SR-19123747-1,0
SR-19124079-1,0
SR-19124101-1,0
SR-19124199-1,0
SR-19125999-1,0
SR-19126047-1,0
SR-19126889-1,0
SR-19127728-1,0
SR-19129204-1,0
SR-19129816-1,0
SR-19129828-1,0
SR-19130244-1,0
SR-19130725-1,0
SR-19132606-1,0
SR-19132671-1,0
SR-19133125-1,0
SR-19133349-1,0
SR-19133648-1,0
SR-19135185-1,0
SR-19135256-1,0
SR-19136057-1,0
SR-19136471-1,0
SR-19136765-1,0
SR-19136781-1,0
SR-19137312-1,0
SR-19137544-1,0
SR-19137796-1,1
SR-19138152-1,0
SR-19138699-1,0
SR-19138937-1,0
SR-19139485-1,0
SR-19139580-1,0
SR-19140991-1,0
SR-19141143-1,0
SR-19141194-1,0
SR-19141552-1,0
SR-19142006-1,0
SR-19142233-1,0
SR-19143724-1,0
SR-19144374-1,0
SR-19144458-1,0
SR-19144778-1,0
SR-19144823-1,0
SR-19145022-1,0
SR-19146098-1,0
SR-19146229-1,0
SR-19146513-1,0
SR-19147557-1,0
SR-19149342-1,0
SR-19152520-1,0
SR-19153509-1,0
SR-19153772-1,0
SR-19153994-1,0
SR-19154355-1,0
SR-19154544-1,0
SR-19155279-1,0
SR-19155670-1,0
SR-19155779-1,0
SR-19157492-1,0
SR-19157892-1,0
SR-19158377-1,0
SR-19159344-1,0
SR-19159876-1,0
SR-19160957-1,0
SR-19161049-1,0
SR-19161222-1,0
SR-19162967-1,0
SR-19162991-1,0
SR-19163557-1,0
SR-19164571-1,0
SR-19165129-1,0
SR-19165935-1,0
SR-19165944-1,0
SR-19170066-1,0
SR-19170272-1,0
SR-19172134-1,0
SR-19172410-1,0
SR-19172744-1,0
SR-19173475-1,0
SR-19174763-1,0
SR-19175719-1,0
SR-19175926-1,0
SR-19177255-1,0
SR-19177313-1,0
SR-19177857-1,0
SR-19178956-1,0
SR-19179284-1,0
SR-19179450-1,0
SR-19180182-1,0
SR-19180564-1,0
SR-19181633-1,0
SR-19181858-1,0
SR-19182106-1,0
SR-19182730-1,0
SR-19183695-1,0
SR-19184099-1,0
SR-19184706-1,0
SR-19185573-1,0
SR-19189040-1,0
SR-19190870-1,0
SR-19193740-1,0
SR-19193883-1,0
SR-19196149-1,0
SR-19198012-1,0
SR-19199543-1,0
SR-19199597-1,0
SR-19201107-1,0
SR-19201222-1,0
SR-19201613-1,0
SR-19207969-1,0
SR-19209076-1,0
SR-19209419-1,0
SR-19209431-1,0
SR-19209793-1,0
SR-19209859-1,0
SR-19210122-1,0
SR-19212435-1,0
SR-19212677-1,0
SR-19213031-1,0
SR-19213314-1,0
SR-19214030-1,0
SR-19214331-1,0
SR-19214579-1,0
SR-19214833-1,0
SR-19214843-1,0
SR-19215032-1,0
SR-19215289-1,0
SR-19215309-1,0
SR-19216283-1,0
SR-19216963-1,0
SR-19217139-1,0
SR-19218150-1,0
SR-19218187-1,0
SR-19218334-1,0
SR-19218507-1,0
SR-19219605-1,0
SR-19220025-1,0
SR-19220211-1,0
SR-19220394-1,0
SR-19220507-1,0
SR-19220582-1,0
SR-19220599-1,0
SR-19221892-1,0
SR-19222599-1,0
SR-19222732-1,0
SR-19222773-1,0
SR-19222863-1,0
SR-19222945-1,0
SR-19223145-1,0
SR-19223339-1,0
SR-19224284-1,0
SR-19224298-1,0
SR-19224443-1,0
SR-19224678-1,0
SR-19224751-1,0
SR-19225095-1,0
SR-19226018-1,0
SR-19226251-1,1
SR-19226697-1,0
SR-19227505-1,0
SR-19227918-1,0
SR-19227966-1,0
SR-19228231-1,0
SR-19228581-1,0
SR-19228644-1,0
SR-19229348-1,0
SR-19229989-1,0
SR-19230098-1,0
SR-19231074-1,0
SR-19231095-1,0
SR-19231236-1,0
SR-19231416-1,0
SR-19231424-1,0
SR-19231504-1,0
SR-19231873-1,0
SR-19232378-1,0
SR-19232522-1,0
SR-19232620-1,0
SR-19232845-1,0
SR-19232968-1,0
SR-19233011-1,0
SR-19233507-1,0
SR-19233568-1,0
SR-19235722-1,0
SR-19236219-1,0
SR-19237217-1,0
SR-19238460-1,0
SR-19238898-1,0
SR-19238987-1,0
SR-19239234-1,0
SR-17788735-1,0
SR-17792064-1,0
SR-17816695-1,0
SR-17895787-1,0
SR-17897038-1,0
SR-17912688-1,0
SR-17941361-1,0
SR-17965905-1,0
SR-17973031-1,0
SR-17979596-1,0
SR-17991508-1,0
SR-18004208-1,1
SR-18054289-1,0
SR-18055632-1,1
SR-18077651-1,0
SR-18082411-1,0
SR-18133722-1,0
SR-18134882-1,0
SR-18228606-1,0
SR-18314675-1,0
SR-18343065-1,0
SR-18345005-1,0
SR-18346646-1,0
SR-18348088-1,0
SR-18361034-1,0
SR-18367355-1,0
SR-18369764-1,0
SR-18371143-1,0
SR-18376315-1,0
SR-18381088-1,0
SR-18381936-1,0
SR-18386726-1,0
SR-18393325-1,0
SR-18393481-1,0
SR-18397447-1,0
SR-18410491-1,0
SR-18413164-1,0
SR-18421166-1,0
SR-18422811-1,0
SR-18426941-1,0
SR-18427828-1,0
SR-18429274-1,0
SR-18429594-1,0
SR-18432317-1,0
SR-18433775-1,0
SR-18439370-1,0
SR-18442645-1,0
SR-18444612-1,0
SR-18448716-1,0
SR-18449893-1,0
SR-18450226-1,0
SR-18456088-1,0
SR-18462568-1,0
SR-18464671-1,0
SR-18467282-1,0
SR-18469259-1,0
SR-21288144-1,0
SR-21289075-1,0
SR-21291187-1,0
SR-21292150-1,1
SR-21293060-1,0
SR-21294002-1,0
SR-21298828-1,0
SR-21301888-1,0
SR-21302346-1,0
SR-21304789-1,0
SR-21305890-1,0
SR-21306890-1,0
SR-21310444-1,0
SR-21311614-1,0
SR-21315986-1,0
SR-21316739-1,0
SR-21318728-1,0
SR-21319322-1,1
SR-21334878-1,0
SR-21335311-1,0
SR-21337719-1,0
SR-21338998-1,0
SR-21341427-1,0
SR-21341703-1,0
SR-21346044-1,0
SR-21348043-1,0
SR-21349054-1,1
SR-21352487-1,1
SR-21354204-1,0
SR-21355580-1,0
SR-21358231-1,0
SR-21361284-1,0
SR-21362273-1,0
SR-21364115-1,0
SR-21364787-1,0
SR-21367396-1,0
SR-21369906-1,1
SR-21371066-1,0
SR-21371183-1,0
SR-21373299-1,0
SR-21374316-1,0
SR-21375323-1,0
SR-21383101-1,0
SR-21383570-1,0
SR-21384594-1,0
SR-21387545-1,0
SR-21387932-1,0
SR-21389336-1,0
SR-21392978-1,0
SR-21396911-1,0
SR-21397856-1,0
SR-21403101-1,0
SR-21404652-1,0
SR-21405835-1,0
SR-21407115-1,0
SR-21407773-1,0
SR-21408409-1,0
SR-21411863-1,0
SR-21411920-1,0
SR-21416518-1,0
SR-21417328-1,0
SR-21417384-1,1
SR-21418050-1,1
SR-21418991-1,0
SR-21419841-1,0
SR-21419908-1,0
SR-21421993-1,0
SR-21425298-1,0
SR-21426469-1,0
SR-21426551-1,0
SR-21427069-1,0
SR-21430130-1,0
SR-21430710-1,0
SR-21431268-1,0
SR-21431714-1,0
SR-21432861-1,0
SR-21434985-1,0
SR-21446203-1,0
SR-21454195-1,0
SR-21457836-1,0
SR-21461049-1,0
SR-21462521-1,0
SR-21463554-1,0
SR-21468827-1,0
SR-21470546-1,0
SR-21471472-1,0
SR-21474201-1,0
SR-21475173-1,0
SR-21476185-1,0
SR-21476378-1,0
SR-21476923-1,0
SR-21477131-1,0
SR-21480082-1,0
SR-21480206-1,0
SR-21482862-1,0
SR-21483558-1,0
SR-21486452-1,0
SR-21490166-1,0
SR-21490631-1,0
SR-21494973-1,0
SR-21496438-1,0
SR-21498746-1,1
SR-21498874-1,0
SR-21499993-1,0
SR-21500488-1,0
SR-21502955-1,0
SR-21508040-1,0
SR-21508948-1,0
SR-21509486-1,0
SR-21509757-1,0
SR-21512482-1,0
SR-21513182-1,0
SR-21514955-1,0
SR-21518325-1,0
SR-21520224-1,0
SR-21523367-1,0
SR-21548175-1,0
SR-21551366-1,0
SR-21551635-1,0
SR-21558879-1,0
SR-21561699-1,0
SR-21562011-1,0
SR-21650309-1,0
SR-21653180-1,0
SR-21658791-1,0
SR-21660295-1,0
SR-21660309-1,0
SR-21660521-1,0
SR-21661824-1,0
SR-21662718-1,0
SR-21666050-1,0
SR-21666291-1,0
SR-21669349-1,0
SR-21670124-1,0
SR-21673165-1,0
SR-21673812-1,0
SR-21679403-1,0
SR-21680119-1,0
SR-21681287-1,0
SR-21681916-1,0
SR-21682359-1,0
SR-21683277-1,0
SR-21685219-1,0
SR-21686092-1,1
SR-21688443-1,0
SR-21690606-1,0
SR-21691429-1,0
SR-21692275-1,0
SR-21696662-1,0
SR-21697341-1,0
SR-21697989-1,0
SR-21705293-1,0
SR-21707585-1,0
SR-21708272-1,0
SR-21708464-1,0
SR-21711005-1,0
SR-21711983-1,0
SR-21714339-1,0
SR-21714378-1,0
SR-21720519-1,0
SR-21728363-1,0
SR-21731655-1,0
SR-21734514-1,0
SR-21735611-1,0
SR-21742027-1,0
SR-21745423-1,0
SR-21746136-1,0
SR-21751177-1,0
SR-21753149-1,0
SR-21769906-1,0
SR-21773961-1,0
SR-21775583-1,0
SR-21777756-1,0
SR-21781683-1,0
SR-21782786-1,0
SR-21786540-1,0
SR-21790811-1,0
SR-21794133-1,0
SR-21794136-1,0
SR-21796726-1,0
SR-21801331-1,0
SR-21803004-1,0
SR-21803154-1,0
SR-21803510-1,1
SR-21803790-1,0
SR-21808473-1,0
SR-21811702-1,0
SR-21812648-1,0
SR-21814065-1,0
SR-21814127-1,0
SR-21819085-1,0
SR-21822568-1,0
SR-21824916-1,0
SR-21826088-1,0
SR-21828766-1,0
SR-21835893-1,0
SR-21840793-1,0
SR-21843764-1,0
SR-21846144-1,0
SR-21847676-1,0
SR-21853587-1,0
SR-21855245-1,0
SR-21871578-1,0
SR-21881512-1,1
SR-21887603-1,0
SR-21887689-1,0
SR-21890036-1,0
SR-21893682-1,0
SR-21894723-1,0
SR-21897380-1,0
SR-21897667-1,0
SR-21899400-1,0
SR-21904448-1,0
SR-21912086-1,0
SR-21912905-1,0
SR-21916870-1,0
SR-21916953-1,0
SR-21917379-1,0
SR-21919407-1,0
SR-21920302-1,0
SR-21926152-1,0
SR-21929863-1,0
SR-21936304-1,0
SR-21937912-1,0
SR-21937922-1,0
SR-21940026-1,0
SR-21943061-1,0
SR-21944210-1,0
SR-21948097-1,0
SR-21949278-1,0
SR-21950399-1,0
SR-21952601-1,0
SR-21953721-1,0
SR-21954522-1,0
SR-21956155-1,0
SR-21956659-1,0
SR-21957048-1,1
SR-21957056-1,0
SR-21958631-1,0
SR-21961631-1,0
SR-21962489-1,0
SR-21964513-1,0
SR-21965062-1,0
SR-21967137-1,0
SR-21968498-1,0
SR-21972435-1,0
SR-21976747-1,0
SR-21976897-1,0
SR-21977180-1,0
SR-21978585-1,0
SR-21995028-1,0
SR-21996576-1,0
SR-21999272-1,0
SR-22000307-1,0
SR-22006108-1,0
SR-22008236-1,0
SR-22014188-1,0
SR-22017244-1,0
SR-22048656-1,0
SR-22051034-1,0
SR-22051706-1,0
SR-22052377-1,0
SR-22054116-1,0
SR-22055943-1,0
SR-22059632-1,0
SR-22062038-1,0
SR-22066104-1,0
SR-22069963-1,0
SR-22070926-1,0
SR-22071032-1,0
SR-22071917-1,0
SR-22077847-1,0
SR-22081920-1,0
SR-22086331-1,0
SR-22087286-1,0
SR-22088478-1,0
SR-22089305-1,0
SR-22104353-1,0
SR-22106306-1,0
SR-22114477-1,0
SR-22115606-1,0
SR-22116708-1,0
SR-22120162-1,0
SR-22121161-1,1
SR-22122773-1,0
SR-22123267-1,0
SR-22124695-1,0
SR-22130348-1,0
SR-22133487-1,0
SR-22134076-1,0
SR-22135939-1,0
SR-22136282-1,0
SR-22137663-1,0
SR-22140463-1,0
SR-22150409-1,0
SR-22151210-1,0
SR-22160344-1,0
SR-22160989-1,0
SR-22162928-1,0
SR-22165416-1,0
SR-22169415-1,0
SR-22175477-1,0
SR-22181008-1,0
SR-22182186-1,0
SR-22184051-1,0
SR-22188531-1,0
SR-22190037-1,0
SR-22191052-1,0
SR-22192249-1,0
SR-22192450-1,0
SR-22194123-1,0
SR-22194195-1,0
SR-22197438-1,0
SR-22199454-1,0
SR-22220797-1,0
SR-22221712-1,0
SR-22225850-1,0
SR-22227278-1,0
SR-22235532-1,1
SR-22236006-1,0
SR-22239162-1,0
SR-22243070-1,0
SR-22243574-1,0
SR-22243812-1,0
SR-19163717-1,0
SR-19164428-1,0
SR-19166026-1,0
SR-19167466-1,0
SR-19169135-1,0
SR-19169262-1,0
SR-19171124-1,0
SR-19172487-1,0
SR-19174316-1,0
SR-19174494-1,0
SR-19175876-1,0
SR-19176122-1,0
SR-19176165-1,0
SR-19176218-1,0
SR-19176315-1,0
SR-19176479-1,0
SR-19176987-1,0
SR-19177409-1,0
SR-19178349-1,0
SR-19178938-1,0
SR-19179088-1,0
SR-19180451-1,0
SR-19181230-1,0
SR-19182369-1,0
SR-19185870-1,0
SR-19185992-1,0
SR-19187996-1,0
SR-19188063-1,0
SR-19188908-1,0
SR-19189157-1,0
SR-19192734-1,0
SR-19192943-1,0
SR-19193074-1,0
SR-19193861-1,0
SR-19193998-1,0
SR-19195379-1,0
SR-19195446-1,0
SR-19196238-1,0
SR-19198991-1,0
SR-19199608-1,0
SR-19199773-1,0
SR-19199984-1,0
SR-19204623-1,0
SR-19205307-1,0
SR-19207951-1,0
SR-19208249-1,0
SR-19208617-1,0
SR-19209805-1,0
SR-19209974-1,0
SR-19210282-1,0
SR-19210306-1,0
SR-19210509-1,0
SR-19211334-1,0
SR-19211599-1,0
SR-19211644-1,0
SR-19211692-1,0
SR-19213037-1,0
SR-19213537-1,0
SR-19213657-1,0
SR-19214087-1,0
SR-19214108-1,0
SR-19214154-1,0
SR-19214329-1,0
SR-19214533-1,0
SR-19214611-1,0
SR-19214929-1,0
SR-19214968-1,0
SR-19215618-1,0
SR-19215962-1,0
SR-19216254-1,0
SR-19216791-1,0
SR-19216819-1,0
SR-19217365-1,0
SR-19217568-1,0
SR-19217671-1,0
SR-19217892-1,0
SR-19218506-1,0
SR-19218534-1,0
SR-19218690-1,0
SR-19218951-1,0
SR-19219862-1,0
SR-19220004-1,0
SR-19220480-1,0
SR-19220735-1,0
SR-19221233-1,0
SR-19221723-1,0
SR-19221869-1,0
SR-19222500-1,0
SR-19222725-1,0
SR-19222994-1,0
SR-19223440-1,0
SR-19223828-1,0
SR-19224018-1,0
SR-19224804-1,0
SR-19225227-1,0
SR-19225345-1,0
SR-19226342-1,0
SR-19226780-1,0
SR-19227595-1,0
SR-19227963-1,0
SR-19228210-1,0
SR-19228552-1,0
SR-19228709-1,0
SR-19229268-1,0
SR-19229686-1,0
SR-19229818-1,0
SR-19230588-1,0
SR-19230639-1,0
SR-19230721-1,0
SR-19230824-1,0
SR-19230920-1,0
SR-19231235-1,0
SR-19231382-1,1
SR-19231660-1,0
SR-19231837-1,0
SR-19231972-1,0
SR-19232104-1,0
SR-19232155-1,0
SR-19232242-1,0
SR-19232297-1,0
SR-19232434-1,1
SR-19232478-1,1
SR-19232584-1,0
SR-19232657-1,0
SR-19232961-1,0
SR-19233410-1,0
SR-19234754-1,0
SR-19235129-1,0
SR-19235749-1,0
SR-19235774-1,1
SR-19236686-1,0
SR-19237158-1,0
SR-19238219-1,0
SR-19238252-1,0
SR-19238676-1,0
SR-19241244-1,0
SR-19241276-1,0
SR-19241704-1,0
SR-19242155-1,0
SR-19242225-1,0
SR-19242628-1,0
SR-19244372-1,0
SR-19245343-1,0
SR-19246998-1,0
SR-19247516-1,0
SR-19247657-1,1
SR-19247696-1,0
SR-19247781-1,0
SR-19248969-1,0
SR-19249756-1,0
SR-19251098-1,0
SR-19251355-1,0
SR-19251587-1,0
SR-19251659-1,0
SR-19251930-1,0
SR-19252248-1,0
SR-19252330-1,0
SR-19252492-1,1
SR-19252695-1,0
SR-19252914-1,0
SR-19253360-1,0
SR-19254382-1,0
SR-19254666-1,0
SR-19254742-1,0
SR-19255126-1,0
SR-19255338-1,0
SR-19255440-1,0
SR-19256128-1,1
SR-19256268-1,0
SR-19256662-1,0
SR-19257794-1,0
SR-19258066-1,0
SR-19259577-1,0
SR-19259806-1,0
SR-19260052-1,0
SR-19260117-1,0
SR-19260852-1,0
SR-19261486-1,0
SR-19261802-1,0
SR-19261888-1,0
SR-19261897-1,0
SR-19263282-1,0
SR-19263503-1,0
SR-19264396-1,0
SR-19264444-1,0
SR-19264716-1,0
SR-19265645-1,0
SR-19265837-1,0
SR-19265896-1,0
SR-19266191-1,0
SR-19267548-1,0
SR-19267618-1,0
SR-19267946-1,0
SR-19268573-1,0
SR-19268939-1,0
SR-19269117-1,0
SR-19269326-1,0
SR-19269708-1,0
SR-19269926-1,0
SR-19270360-1,0
SR-19271490-1,0
SR-19271541-1,0
SR-19272262-1,0
SR-19273509-1,0
SR-19273698-1,1
SR-19273863-1,1
SR-19273887-1,0
SR-19274023-1,0
SR-19274166-1,0
SR-19274439-1,0
SR-19274462-1,0
SR-19274487-1,0
SR-19275816-1,0
SR-19276361-1,0
SR-19277335-1,0
SR-19277695-1,0
SR-19277722-1,0
SR-19280098-1,0
SR-19280196-1,0
SR-19280216-1,0
SR-19281094-1,0
SR-19283271-1,0
SR-19286288-1,0
SR-19287280-1,0
SR-19289313-1,1
SR-19290205-1,0
SR-19290460-1,0
SR-19290958-1,0
SR-19291151-1,0
SR-19293015-1,0
SR-19295676-1,0
SR-19297264-1,0
SR-19298859-1,0
SR-19299069-1,0
SR-19299123-1,0
SR-19299648-1,0
SR-19300104-1,0
SR-19300126-1,0
SR-19300248-1,0
SR-19300362-1,0
SR-19302033-1,0
SR-19302727-1,0
SR-19303731-1,0
SR-19305124-1,0
SR-19305679-1,0
SR-19305788-1,0
SR-19305872-1,0
SR-19306027-1,0
SR-19306328-1,0
SR-19308261-1,0
SR-19309139-1,0
SR-19309214-1,0
SR-19309300-1,0
SR-19310000-1,0
SR-19310133-1,0
SR-19310424-1,0
SR-19310478-1,0
SR-19310573-1,0
SR-19310722-1,0
SR-19310777-1,0
SR-19310878-1,0
SR-19312595-1,0
SR-19312962-1,0
SR-19313123-1,0
SR-19314674-1,0
SR-19314954-1,0
SR-19315243-1,0
SR-19315501-1,0
SR-19315717-1,0
SR-19316688-1,0
SR-19316710-1,0
SR-19317278-1,0
SR-19317672-1,0
SR-19318024-1,0
SR-19318359-1,0
SR-19318489-1,0
SR-19318598-1,0
SR-19318892-1,0
SR-19319171-1,0
SR-19319335-1,0
SR-19320201-1,0
SR-19320464-1,0
SR-19320520-1,0
SR-19321675-1,0
SR-19323083-1,0
SR-19323090-1,0
SR-19323487-1,0
SR-19323824-1,0
SR-19324318-1,0
SR-19324389-1,0
SR-19324743-1,0
SR-19324886-1,0
SR-19325551-1,0
SR-19325708-1,0
SR-19325736-1,0
SR-19326250-1,0
SR-19326999-1,0
SR-19327578-1,0
SR-19327647-1,0
SR-19327741-1,0
SR-19328140-1,0
SR-19328797-1,0
SR-19328904-1,0
SR-19329551-1,0
SR-19330546-1,0
SR-19330589-1,0
SR-19331311-1,0
SR-19331879-1,0
SR-19331912-1,0
SR-19332148-1,0
SR-19332388-1,0
SR-19333494-1,0
SR-19333549-1,0
SR-19333986-1,1
SR-19334427-1,0
SR-19334490-1,0
SR-19334999-1,0
SR-19336055-1,0
SR-19337520-1,0
SR-19337712-1,0
SR-19338113-1,0
SR-19339137-1,0
SR-19339301-1,0
SR-19339459-1,0
SR-19340537-1,0
SR-19341184-1,0
SR-19341773-1,0
SR-19343104-1,0
SR-19343707-1,0
SR-19345020-1,0
SR-19345662-1,0
SR-19345782-1,0
SR-19346200-1,0
SR-19347637-1,0
SR-19349219-1,0
SR-19349512-1,0
SR-19350199-1,0
SR-19350311-1,0
SR-19351863-1,0
SR-19352580-1,0
SR-19353082-1,0
SR-19353781-1,0
SR-19355497-1,0
SR-19355894-1,0
SR-19355908-1,0
SR-19356400-1,0
SR-19356903-1,0
SR-19357464-1,0
SR-19357484-1,0
SR-19361248-1,0
SR-19361929-1,0
SR-19362009-1,0
SR-19362087-1,0
SR-19362824-1,0
SR-19363999-1,0
SR-19364986-1,0
SR-19365090-1,0
SR-19365597-1,0
SR-19366624-1,0
SR-19367819-1,0
SR-19368339-1,0
SR-19371409-1,0
SR-19371622-1,0
SR-19372148-1,0
SR-19372243-1,0
SR-19372328-1,0
SR-19373776-1,0
SR-19374031-1,0
SR-19374084-1,0
SR-19374204-1,0
SR-19376251-1,0
